Student_ID,First_Name,Last_Name,DOB,Gender,Grade_Level,Section,Parent_Email,Annual_Tuition,Scholarship_Type,Attendance_Rate,Enrollment_Status
SCH-2026-1814,Robert,Chang,2014-07-08,Female,Grade 5,C,chang.robert@gmail.com,11407.77,None,89.51,Active
SCH-2026-1815,David,Ochoa,2011-08-13,Non-binary,Grade 8,E,ochoa.david@gmail.com,3514.36,None,78.38,Active
SCH-2026-1816,Bryan,Mooney,2009-03-28,Male,Grade 12,B,mooney.bryan@yahoo.com,7664.65,None,80.99,Active
SCH-2026-1817,Craig,Moss,2019-06-21,Non-binary,Kindergarten,C,moss.craig@yahoo.com,3667.71,None,88.89,Active
SCH-2026-1818,Stacy,Fox,2009-09-07,Female,Grade 10,B,fox.stacy@yahoo.com,3825.27,None,96.07,Active
SCH-2026-1819,Bradley,Perez,2010-05-22,Male,Grade 9,A,perez.bradley@gmail.com,6829.73,Partial (50%),83.17,Withdrawn
SCH-2026-1820,Kevin,Fields,2020-02-21,Female,Kindergarten,A,fields.kevin@yahoo.com,11529.34,Partial (25%),99.76,Active
SCH-2026-1821,Anna,Diaz,2017-01-21,Female,Grade 4,D,diaz.anna@gmail.com,7401.33,None,80.28,Active
SCH-2026-1822,Chase,Davies,2011-05-20,Male,Grade 8,B,davies.chase@hotmail.com,3089.51,Partial (25%),94.41,Active
SCH-2026-1823,Stanley,Gill,2014-04-07,Non-binary,Grade 7,B,gill.stanley@yahoo.com,9810.71,Partial (50%),92.17,Active
SCH-2026-1824,Matthew,Terry,2010-03-30,Female,Grade 10,A,terry.matthew@yahoo.com,9136.1,Full Scholarship,85.89,Active
SCH-2026-1825,Vickie,Romero,2018-04-20,Non-binary,Grade 3,A,romero.vickie@gmail.com,11588.03,None,87.84,Active
SCH-2026-1826,Hannah,Henson,2020-12-18,Male,Kindergarten,A,henson.hannah@hotmail.com,6110.85,Partial (25%),83.75,Active
SCH-2026-1827,Joel,Brown,2015-09-13,Male,Grade 4,D,brown.joel@yahoo.com,3652.38,None,80.47,Withdrawn
SCH-2026-1828,Miguel,Stevenson,2012-06-30,Non-binary,Grade 7,A,stevenson.miguel@yahoo.com,9964.85,None,91.89,Active
SCH-2026-1829,Juan,Reeves,2009-11-10,Non-binary,Grade 11,D,reeves.juan@yahoo.com,7108.86,Partial (50%),76.7,Withdrawn
SCH-2026-1830,Tanya,Stevens,2020-10-20,Male,Preschool,E,stevens.tanya@hotmail.com,7996.27,None,97.62,Active
SCH-2026-1831,Richard,Velasquez,2010-01-31,Male,Grade 11,D,velasquez.richard@hotmail.com,10150.55,None,86.52,Active
SCH-2026-1832,Elizabeth,Roberts,2020-04-19,Non-binary,Grade 1,D,roberts.elizabeth@yahoo.com,7142.21,None,81.66,Active
SCH-2026-1833,Corey,Watts,2011-03-07,Female,Grade 9,D,watts.corey@gmail.com,6978.67,Partial (50%),95.93,Active
SCH-2026-1834,Elizabeth,Fisher,2015-10-06,Female,Grade 4,D,fisher.elizabeth@yahoo.com,6886.82,None,91.3,Active
SCH-2026-1835,Elizabeth,Smith,2016-04-07,Male,Grade 4,C,smith.elizabeth@hotmail.com,7332.99,None,87.35,Active
SCH-2026-1836,Denise,Cox,2014-04-12,Male,Grade 7,E,cox.denise@yahoo.com,10437.66,None,97.22,Active
SCH-2026-1837,Paul,Jones,2013-07-21,Non-binary,Grade 6,B,jones.paul@yahoo.com,10448.33,None,85.64,Active
SCH-2026-1838,Angela,Diaz,2021-05-29,Non-binary,Preschool,A,diaz.angela@hotmail.com,8042.94,None,85.53,Active
SCH-2026-1839,Andrea,White,2014-03-20,Male,Grade 7,A,white.andrea@hotmail.com,11016.41,None,81.09,Active
SCH-2026-1840,Amy,Hall,2016-03-08,Non-binary,Grade 5,C,hall.amy@yahoo.com,5856.21,Partial (25%),82.86,Active
SCH-2026-1841,Johnny,Smith,2021-01-13,Non-binary,Kindergarten,D,smith.johnny@gmail.com,10189.15,Partial (25%),85.85,Active
SCH-2026-1842,Benjamin,Manning,2011-06-09,Male,Grade 8,A,manning.benjamin@hotmail.com,4242.96,None,96.95,Withdrawn
SCH-2026-1843,Felicia,Williams,2012-05-10,Non-binary,Grade 8,E,williams.felicia@gmail.com,4481.5,Partial (25%),85.99,Active
SCH-2026-1844,Dustin,Sharp,2013-04-15,Female,Grade 7,D,sharp.dustin@hotmail.com,3439.08,None,79.98,Active
SCH-2026-1845,Mary,Moss,2017-05-23,Non-binary,Grade 2,A,moss.mary@hotmail.com,3630.7,None,84.44,Active
SCH-2026-1846,Monica,Long,2014-01-17,Non-binary,Grade 6,C,long.monica@yahoo.com,11523.82,None,97.79,Active
SCH-2026-1847,Joel,Lawson,2011-05-28,Female,Grade 9,A,lawson.joel@hotmail.com,9323.54,None,98.09,Active
SCH-2026-1848,Richard,Cox,2016-05-07,Non-binary,Grade 3,A,cox.richard@gmail.com,9499.89,None,97.97,Active
SCH-2026-1849,Steven,Phillips,2013-02-07,Female,Grade 8,E,phillips.steven@gmail.com,7112.4,Partial (25%),86.82,Active
SCH-2026-1850,Lisa,Jordan,2009-03-03,Male,Grade 11,D,jordan.lisa@yahoo.com,6968.55,Partial (25%),77.81,Active
SCH-2026-1851,Richard,Reed,2014-02-12,Non-binary,Grade 6,E,reed.richard@hotmail.com,3876.92,Partial (25%),96.08,Active
SCH-2026-1852,Corey,Mcclain,2011-10-30,Non-binary,Grade 9,B,mcclain.corey@gmail.com,11934.23,Partial (25%),83.15,Active
SCH-2026-1853,Angela,Obrien,2013-09-05,Female,Grade 6,A,obrien.angela@hotmail.com,6933.29,Partial (25%),89.87,Active
SCH-2026-1854,Melissa,Austin,2019-09-19,Female,Grade 1,B,austin.melissa@yahoo.com,8721.06,None,80.93,Withdrawn
SCH-2026-1855,Jimmy,Hunter,2015-09-28,Female,Grade 4,B,hunter.jimmy@hotmail.com,4559.46,None,96.68,Active
SCH-2026-1856,Jocelyn,Goodwin,2018-06-28,Male,Grade 1,C,goodwin.jocelyn@yahoo.com,9343.98,None,88.88,Active
SCH-2026-1857,Brandon,Dunlap,2012-05-20,Female,Grade 7,B,dunlap.brandon@hotmail.com,3528.81,None,93.62,Active
SCH-2026-1858,William,Young,2018-05-11,Non-binary,Grade 1,E,young.william@hotmail.com,3636.44,None,98.36,Withdrawn
SCH-2026-1859,Lisa,Mcdowell,2007-06-14,Female,Grade 12,E,mcdowell.lisa@gmail.com,10712.53,Partial (25%),76.42,Active
SCH-2026-1860,Gerald,Ewing,2017-04-14,Male,Grade 3,E,ewing.gerald@gmail.com,5325.21,Partial (25%),99.25,Active
SCH-2026-1861,Madison,Lewis,2009-10-12,Non-binary,Grade 10,B,lewis.madison@gmail.com,7543.71,None,84.84,Active
SCH-2026-1862,Tiffany,Grant,2018-03-06,Male,Grade 3,D,grant.tiffany@hotmail.com,7420.77,None,77.06,Active
SCH-2026-1863,Karen,Flowers,2022-07-03,Male,Preschool,D,flowers.karen@yahoo.com,5186.77,None,96.69,Active
SCH-2026-1864,Natalie,Choi,2021-03-09,Non-binary,Kindergarten,B,choi.natalie@yahoo.com,11012.14,None,81.17,Withdrawn
SCH-2026-1865,Carla,Wells,2012-04-12,Male,Grade 9,C,wells.carla@gmail.com,11518.15,None,82.7,Active
SCH-2026-1866,Dennis,Coffey,2013-07-19,Non-binary,Grade 7,B,coffey.dennis@yahoo.com,7894.92,None,92.0,Active
SCH-2026-1867,Melissa,Bean,2020-01-28,Male,Kindergarten,E,bean.melissa@gmail.com,11490.82,Partial (25%),89.21,Active
SCH-2026-1868,Philip,Mcgee,2020-01-20,Male,Grade 1,B,mcgee.philip@yahoo.com,3303.5,None,99.21,Active
SCH-2026-1869,Christopher,Freeman,2014-04-19,Female,Grade 6,E,freeman.christopher@hotmail.com,6447.72,None,91.81,Active
SCH-2026-1870,Dana,Diaz,2011-09-19,Non-binary,Grade 8,B,diaz.dana@gmail.com,3128.81,Full Scholarship,80.03,Active
SCH-2026-1871,Michael,Cox,2014-11-08,Female,Grade 6,D,cox.michael@yahoo.com,5208.6,None,76.43,Active
SCH-2026-1872,Alexis,Gordon,2019-08-14,Non-binary,Kindergarten,C,gordon.alexis@hotmail.com,3082.71,None,75.21,Active
SCH-2026-1873,Caleb,Cervantes,2014-08-17,Male,Grade 6,A,cervantes.caleb@hotmail.com,4603.31,None,86.86,Active
SCH-2026-1874,George,Miles,2021-06-12,Non-binary,Preschool,E,miles.george@yahoo.com,3215.61,None,97.47,Active
SCH-2026-1875,Raymond,Wright,2009-08-13,Female,Grade 10,A,wright.raymond@yahoo.com,5757.92,None,75.38,Active
SCH-2026-1876,Gregory,Mcconnell,2016-05-01,Non-binary,Grade 4,B,mcconnell.gregory@gmail.com,9148.27,None,77.58,Active
SCH-2026-1877,Andrew,Rodriguez,2018-11-19,Non-binary,Grade 1,C,rodriguez.andrew@yahoo.com,7184.2,Partial (50%),80.24,Active
SCH-2026-1878,Anthony,Chavez,2017-04-19,Female,Grade 3,C,chavez.anthony@gmail.com,6943.8,None,93.78,Active
SCH-2026-1879,Melissa,Kennedy,2017-10-27,Male,Grade 3,A,kennedy.melissa@gmail.com,11410.74,Partial (25%),83.98,Active
SCH-2026-1880,Christian,Dixon,2012-04-23,Non-binary,Grade 9,C,dixon.christian@hotmail.com,8647.71,Partial (25%),98.86,Active
SCH-2026-1881,Edward,Williams,2013-10-24,Male,Grade 7,D,williams.edward@hotmail.com,10507.06,None,89.76,Active
SCH-2026-1882,Austin,Ewing,2013-03-13,Non-binary,Grade 7,A,ewing.austin@hotmail.com,5971.03,None,81.27,Active
SCH-2026-1883,Randy,Anderson,2009-11-11,Non-binary,Grade 10,D,anderson.randy@gmail.com,4243.8,None,78.92,Active
SCH-2026-1884,Leonard,Thompson,2020-02-17,Male,Grade 1,B,thompson.leonard@yahoo.com,4915.24,None,75.44,Active
SCH-2026-1885,Ricardo,Morris,2015-08-18,Male,Grade 5,A,morris.ricardo@gmail.com,6006.75,None,88.54,Active
SCH-2026-1886,Rebekah,Black,2008-06-24,Female,Grade 12,C,black.rebekah@hotmail.com,10697.07,None,77.32,Active
SCH-2026-1887,Mark,Lynch,2016-01-03,Female,Grade 4,C,lynch.mark@gmail.com,10301.96,Partial (25%),77.01,Active
SCH-2026-1888,Angela,Gomez,2010-06-08,Male,Grade 9,A,gomez.angela@gmail.com,6216.11,None,89.22,Active
SCH-2026-1889,Brad,Thompson,2019-08-11,Non-binary,Kindergarten,D,thompson.brad@gmail.com,8378.88,Partial (25%),80.83,Active
SCH-2026-1890,Rebecca,Mcdonald,2023-01-29,Non-binary,Preschool,A,mcdonald.rebecca@yahoo.com,7253.97,None,75.96,Active
SCH-2026-1891,Felicia,Rios,2013-07-06,Non-binary,Grade 7,C,rios.felicia@gmail.com,5989.41,None,88.23,Active
SCH-2026-1892,Kenneth,Ross,2020-08-15,Male,Preschool,D,ross.kenneth@gmail.com,7333.01,Full Scholarship,97.81,Active
SCH-2026-1893,Edward,Berry,2016-05-26,Male,Grade 4,E,berry.edward@yahoo.com,7936.88,None,81.73,Active
SCH-2026-1894,Matthew,Brown,2016-05-09,Non-binary,Grade 4,A,brown.matthew@yahoo.com,3875.15,None,75.26,On Leave
SCH-2026-1895,Debbie,Rivera,2008-04-27,Female,Grade 12,B,rivera.debbie@gmail.com,3471.6,Full Scholarship,78.72,Active
SCH-2026-1896,Melody,Henry,2012-06-18,Non-binary,Grade 7,B,henry.melody@hotmail.com,8107.87,None,80.49,Active
SCH-2026-1897,James,Gray,2013-09-15,Male,Grade 6,B,gray.james@gmail.com,7619.81,None,96.91,Active
SCH-2026-1898,Makayla,Wilson,2010-08-08,Non-binary,Grade 10,A,wilson.makayla@yahoo.com,11663.16,Full Scholarship,88.33,Active
SCH-2026-1899,Alexandra,Baker,2014-04-28,Male,Grade 6,E,baker.alexandra@hotmail.com,11809.24,Partial (25%),97.67,Active
SCH-2026-1900,Shannon,Harris,2015-11-07,Female,Grade 5,A,harris.shannon@gmail.com,9008.3,None,90.28,Active
SCH-2026-1901,Shawn,Foster,2008-08-14,Male,Grade 11,D,foster.shawn@gmail.com,6081.16,None,84.16,Active
SCH-2026-1902,Christina,Mendoza,2011-10-09,Non-binary,Grade 8,A,mendoza.christina@yahoo.com,11115.97,Partial (25%),80.36,Active
SCH-2026-1903,Mark,Hall,2008-09-05,Non-binary,Grade 11,B,hall.mark@yahoo.com,3618.61,None,80.4,Active
SCH-2026-1904,Adam,Church,2016-04-18,Female,Grade 4,B,church.adam@hotmail.com,6698.11,None,84.9,Active
SCH-2026-1905,Mark,Acosta,2013-12-17,Male,Grade 7,C,acosta.mark@gmail.com,5431.41,None,80.59,Active
SCH-2026-1906,Kayla,Stewart,2008-01-11,Male,Grade 12,C,stewart.kayla@hotmail.com,6918.59,None,75.29,Active
SCH-2026-1907,William,Conrad,2022-10-29,Non-binary,Preschool,B,conrad.william@gmail.com,10801.82,None,76.9,Active
SCH-2026-1908,Michelle,Stout,2011-09-27,Female,Grade 8,C,stout.michelle@yahoo.com,5165.65,None,77.2,Active
SCH-2026-1909,Jeffrey,Brewer,2015-11-05,Female,Grade 5,D,brewer.jeffrey@gmail.com,5807.69,None,85.21,Active
SCH-2026-1910,Zachary,Wade,2014-08-20,Female,Grade 6,D,wade.zachary@yahoo.com,5049.94,None,86.82,Active
SCH-2026-1911,Alexander,Barber,2020-02-24,Non-binary,Kindergarten,C,barber.alexander@yahoo.com,8334.1,None,84.15,Active
SCH-2026-1912,William,Haas,2011-05-08,Male,Grade 8,E,haas.william@gmail.com,5049.31,None,99.69,Withdrawn
SCH-2026-1913,Vernon,Parker,2017-03-30,Non-binary,Grade 4,E,parker.vernon@hotmail.com,5228.07,None,82.86,Active
SCH-2026-1914,David,Sanders,2018-04-28,Female,Grade 3,B,sanders.david@yahoo.com,10080.72,None,86.39,Active
SCH-2026-1915,Leslie,Young,2018-03-20,Female,Grade 3,C,young.leslie@hotmail.com,4283.09,None,85.37,Active
SCH-2026-1916,Ricardo,Smith,2011-11-15,Male,Grade 8,C,smith.ricardo@gmail.com,7577.32,Partial (25%),84.1,Withdrawn
SCH-2026-1917,Stephen,Gardner,2018-11-05,Non-binary,Grade 2,B,gardner.stephen@yahoo.com,4060.56,None,92.17,Active
SCH-2026-1918,Christopher,Watson,2019-08-15,Male,Grade 1,E,watson.christopher@hotmail.com,9112.84,None,97.72,Active
SCH-2026-1919,John,Yates,2020-10-05,Female,Kindergarten,D,yates.john@gmail.com,10947.89,None,77.92,Active
SCH-2026-1920,Richard,Davis,2012-07-12,Male,Grade 7,E,davis.richard@gmail.com,5991.42,None,87.32,Withdrawn
SCH-2026-1921,Brandon,Morgan,2008-05-20,Female,Grade 11,E,morgan.brandon@yahoo.com,4307.92,None,97.9,Withdrawn
SCH-2026-1922,April,Mckee,2012-12-31,Female,Grade 8,C,mckee.april@yahoo.com,9651.99,None,80.32,Active
SCH-2026-1923,Kristen,Jones,2008-11-22,Male,Grade 11,D,jones.kristen@hotmail.com,7877.38,None,97.75,Active
SCH-2026-1924,William,Turner,2014-05-18,Non-binary,Grade 6,D,turner.william@yahoo.com,4018.94,None,83.81,Active
SCH-2026-1925,Krystal,Carter,2008-11-18,Non-binary,Grade 12,B,carter.krystal@yahoo.com,9338.72,Partial (25%),95.02,Active
SCH-2026-1926,Philip,Mcdowell,2017-03-06,Female,Grade 4,A,mcdowell.philip@yahoo.com,4050.16,None,76.04,Active
SCH-2026-1927,Luke,Kirby,2010-12-31,Female,Grade 10,E,kirby.luke@yahoo.com,5273.23,Partial (50%),75.27,Active
SCH-2026-1928,Lori,Snyder,2011-04-01,Non-binary,Grade 10,E,snyder.lori@gmail.com,4448.82,Partial (50%),85.09,Active
SCH-2026-1929,Danny,Harrison,2016-02-23,Female,Grade 5,E,harrison.danny@gmail.com,7039.03,None,99.68,Active
SCH-2026-1930,Scott,Delgado,2009-12-16,Female,Grade 10,E,delgado.scott@yahoo.com,9043.24,None,83.05,Active
SCH-2026-1931,David,Foster,2010-08-30,Non-binary,Grade 9,D,foster.david@hotmail.com,8266.75,None,75.32,Active
SCH-2026-1932,Megan,Hernandez,2019-07-26,Non-binary,Kindergarten,E,hernandez.megan@hotmail.com,11941.81,None,84.87,Active
SCH-2026-1933,Caroline,Burnett,2012-05-04,Non-binary,Grade 7,A,burnett.caroline@hotmail.com,9011.98,None,81.4,Active
SCH-2026-1934,Jesus,Aguilar,2018-02-25,Non-binary,Grade 2,A,aguilar.jesus@hotmail.com,7787.73,None,82.28,Active
SCH-2026-1935,Corey,Murphy,2021-12-21,Male,Preschool,C,murphy.corey@yahoo.com,6467.31,None,90.0,Active
SCH-2026-1936,Joseph,Davis,2009-08-23,Male,Grade 10,E,davis.joseph@gmail.com,6587.55,None,81.79,Active
SCH-2026-1937,Victoria,Peterson,2009-04-18,Female,Grade 11,B,peterson.victoria@yahoo.com,8490.16,Partial (25%),82.68,Active
SCH-2026-1938,Mary,Contreras,2012-06-30,Male,Grade 8,C,contreras.mary@yahoo.com,7038.65,None,99.86,Active
SCH-2026-1939,Stephanie,Vasquez,2014-02-22,Male,Grade 6,C,vasquez.stephanie@gmail.com,4632.81,Partial (50%),88.3,Withdrawn
SCH-2026-1940,Samantha,Solis,2014-10-30,Female,Grade 5,A,solis.samantha@gmail.com,6309.74,None,91.3,Active
SCH-2026-1941,Karl,Wells,2017-07-09,Non-binary,Grade 3,D,wells.karl@hotmail.com,9778.26,None,94.88,Active
SCH-2026-1942,Angela,Williams,2012-01-14,Female,Grade 9,C,williams.angela@hotmail.com,3645.32,None,87.73,Active
SCH-2026-1943,Jennifer,Fernandez,2020-04-08,Female,Grade 1,A,fernandez.jennifer@hotmail.com,5996.05,None,88.52,Active
SCH-2026-1944,Stacey,Mclean,2008-05-07,Male,Grade 11,C,mclean.stacey@yahoo.com,9793.32,Partial (50%),89.84,Active
SCH-2026-1945,Christina,Jennings,2010-03-26,Non-binary,Grade 10,B,jennings.christina@gmail.com,10345.87,None,94.02,Withdrawn
SCH-2026-1946,Brad,Campbell,2010-08-01,Male,Grade 9,E,campbell.brad@yahoo.com,7664.08,Partial (25%),97.51,Active
SCH-2026-1947,Nicholas,Wood,2008-09-26,Male,Grade 11,A,wood.nicholas@yahoo.com,10631.05,None,86.86,Active
SCH-2026-1948,James,Hill,2018-03-27,Non-binary,Grade 3,C,hill.james@yahoo.com,7538.89,None,93.78,Active
SCH-2026-1949,Erik,Skinner,2016-03-31,Male,Grade 5,E,skinner.erik@yahoo.com,7380.27,Partial (25%),99.89,On Leave
SCH-2026-1950,John,Wilson,2018-08-23,Male,Grade 2,D,wilson.john@yahoo.com,3564.28,None,75.0,Active
SCH-2026-1951,Mark,Meyers,2016-03-16,Non-binary,Grade 5,B,meyers.mark@gmail.com,7183.78,Full Scholarship,89.32,Active
SCH-2026-1952,Shawna,Lyons,2017-09-03,Female,Grade 3,E,lyons.shawna@yahoo.com,11149.08,None,87.74,Active
SCH-2026-1953,Timothy,Baker,2009-01-20,Female,Grade 12,C,baker.timothy@hotmail.com,3753.17,None,99.68,Active
SCH-2026-1954,William,Peterson,2016-01-20,Male,Grade 5,C,peterson.william@yahoo.com,4021.5,None,96.53,Active
SCH-2026-1955,Christopher,Sanchez,2015-06-30,Female,Grade 4,E,sanchez.christopher@yahoo.com,10145.01,None,95.86,Active
SCH-2026-1956,Mark,Bolton,2019-03-10,Non-binary,Grade 1,B,bolton.mark@yahoo.com,4554.85,None,76.38,Active
SCH-2026-1957,Alexander,Mccann,2012-01-29,Male,Grade 8,E,mccann.alexander@yahoo.com,10859.09,None,86.63,Active
SCH-2026-1958,Roy,Roberts,2016-12-17,Male,Grade 3,C,roberts.roy@hotmail.com,11225.59,None,92.19,Active
SCH-2026-1959,Bradley,Gamble,2008-06-05,Female,Grade 11,C,gamble.bradley@gmail.com,7795.72,Partial (25%),81.8,Active
SCH-2026-1960,Ruth,Green,2021-07-26,Non-binary,Preschool,C,green.ruth@gmail.com,4404.42,None,79.28,Active
SCH-2026-1961,James,Hester,2015-10-30,Female,Grade 4,E,hester.james@yahoo.com,9761.86,Partial (50%),90.52,Active
SCH-2026-1962,Kimberly,Hughes,2018-07-27,Non-binary,Grade 1,E,hughes.kimberly@yahoo.com,11799.02,None,84.05,Active
SCH-2026-1963,Brian,Gray,2020-04-12,Non-binary,Grade 1,E,gray.brian@yahoo.com,4226.59,None,87.41,Active
SCH-2026-1964,Laura,Gonzalez,2011-11-04,Male,Grade 8,E,gonzalez.laura@gmail.com,7240.33,None,95.27,Active
SCH-2026-1965,Anna,Bradford,2019-01-24,Non-binary,Grade 1,C,bradford.anna@gmail.com,11676.48,Partial (25%),91.42,Active
SCH-2026-1966,Benjamin,Jones,2018-10-13,Male,Grade 2,E,jones.benjamin@gmail.com,9515.55,None,82.0,Withdrawn
SCH-2026-1967,John,Griffith,2016-12-18,Female,Grade 3,A,griffith.john@hotmail.com,10284.86,None,86.67,Active
SCH-2026-1968,Samuel,Martin,2020-02-22,Female,Grade 1,B,martin.samuel@gmail.com,6987.12,None,92.72,Active
SCH-2026-1969,Monica,Miller,2008-07-20,Non-binary,Grade 12,D,miller.monica@yahoo.com,6576.53,None,77.28,Active
SCH-2026-1970,Richard,Nelson,2015-03-07,Non-binary,Grade 5,D,nelson.richard@gmail.com,3409.13,None,94.75,Active
SCH-2026-1971,James,Dyer,2009-11-13,Male,Grade 10,E,dyer.james@gmail.com,9731.17,None,92.42,Active
SCH-2026-1972,Craig,Shah,2011-06-23,Non-binary,Grade 8,A,shah.craig@gmail.com,7642.2,None,79.85,Active
SCH-2026-1973,Aaron,Allen,2009-09-10,Female,Grade 11,B,allen.aaron@gmail.com,5154.63,Partial (25%),96.19,Active
SCH-2026-1974,Morgan,Pena,2019-02-11,Female,Grade 2,D,pena.morgan@yahoo.com,11735.33,Partial (25%),91.65,Active
SCH-2026-1975,Paula,Jensen,2009-11-25,Male,Grade 10,D,jensen.paula@hotmail.com,6757.19,None,92.64,Active
SCH-2026-1976,Shawn,Adams,2016-08-12,Male,Grade 3,D,adams.shawn@gmail.com,4316.42,None,80.61,Active
SCH-2026-1977,Martin,Ramirez,2011-01-11,Female,Grade 10,E,ramirez.martin@yahoo.com,11891.8,None,85.42,Active
SCH-2026-1978,Craig,Frazier,2019-11-13,Female,Kindergarten,A,frazier.craig@gmail.com,4618.57,None,95.93,Active
SCH-2026-1979,Kevin,Fernandez,2020-01-25,Non-binary,Grade 1,A,fernandez.kevin@gmail.com,11164.07,None,75.08,Active
SCH-2026-1980,Kimberly,Cruz,2020-03-07,Non-binary,Kindergarten,D,cruz.kimberly@gmail.com,8786.99,Partial (50%),77.05,Active
SCH-2026-1981,Ryan,Berry,2015-01-16,Female,Grade 5,D,berry.ryan@gmail.com,3852.18,None,83.27,Active
SCH-2026-1982,William,Williams,2018-06-14,Female,Grade 1,D,williams.william@hotmail.com,5869.1,None,81.79,Active
SCH-2026-1983,Hannah,Winters,2017-01-23,Male,Grade 4,C,winters.hannah@yahoo.com,8949.07,None,81.65,Active
SCH-2026-1984,Chad,Wilson,2009-01-08,Female,Grade 12,E,wilson.chad@hotmail.com,4484.65,None,85.77,Active
SCH-2026-1985,Jenna,Rodriguez,2012-08-24,Non-binary,Grade 7,A,rodriguez.jenna@yahoo.com,9925.98,None,93.28,Active
SCH-2026-1986,Thomas,Scott,2018-12-05,Non-binary,Grade 1,E,scott.thomas@hotmail.com,3568.27,None,88.38,Active
SCH-2026-1987,Kyle,Smith,2013-08-13,Male,Grade 7,A,smith.kyle@gmail.com,10542.83,None,83.05,Active
SCH-2026-1988,Lisa,Morales,2021-07-09,Non-binary,Preschool,B,morales.lisa@hotmail.com,11580.2,None,92.84,Active
SCH-2026-1989,Michael,Ryan,2013-11-05,Male,Grade 6,C,ryan.michael@gmail.com,7664.9,None,76.11,Active
SCH-2026-1990,Shannon,Mcdowell,2019-05-19,Male,Grade 1,C,mcdowell.shannon@yahoo.com,8328.54,None,83.28,Active
SCH-2026-1991,Timothy,Brooks,2020-01-08,Non-binary,Grade 1,C,brooks.timothy@hotmail.com,7861.44,Full Scholarship,87.78,Withdrawn
SCH-2026-1992,Jonathan,Foster,2018-05-26,Male,Grade 2,A,foster.jonathan@yahoo.com,5948.88,None,97.03,Withdrawn
SCH-2026-1993,Carl,Carlson,2014-12-08,Non-binary,Grade 5,E,carlson.carl@yahoo.com,4819.43,None,92.99,Active
SCH-2026-1994,Megan,Jones,2019-07-05,Male,Grade 1,D,jones.megan@yahoo.com,6167.52,Full Scholarship,91.47,Active
SCH-2026-1995,Eric,Ponce,2011-08-21,Male,Grade 8,A,ponce.eric@yahoo.com,10809.36,Partial (25%),77.03,Active
SCH-2026-1996,Andrea,Terrell,2013-11-17,Male,Grade 7,D,terrell.andrea@gmail.com,10374.84,None,91.71,Active
SCH-2026-1997,Traci,Brown,2017-11-24,Male,Grade 3,D,brown.traci@gmail.com,9534.96,None,86.81,Active
SCH-2026-1998,Keith,Larsen,2016-07-23,Female,Grade 3,C,larsen.keith@hotmail.com,4930.96,None,85.35,Active
SCH-2026-1999,Mary,Lowe,2011-08-17,Female,Grade 9,A,lowe.mary@gmail.com,9008.92,None,84.61,Active
